Title,Date,Image URL,Likes
"Hotels, Utilize Closed User Group (CUG) Customers to Increase Revenue Through Direct Bookings",2017-08-08 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2017/08/bigstock-Support-Help-Unity-Togethernes-118375838-2800x1400-1.jpg,4
Create a Revenue Centric Culture in your Hotel by Integrating Technology,2017-08-02 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Teamwork-And-Integration-Conce-66966004-2800x1400-scaled.jpg,4
"Despite the best efforts of hotel brands, travelers still love to click around",2017-08-01 00:00:00,,4
"Hoteliers, Are You Using Mobile to Support Your Online Reputation Management?",2017-07-31 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Reputation-Popular-Ranking-Hon-184164262-3596x1798-scaled.jpg,4
7 Practical tips to improve online reviews of your hotel,2017-07-25 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Online-Reviews-Evaluation-Time-185136694-2800x1400-scaled.jpg,4
14 Features to Consider Before Your Hotel Decides to Devote In a Channel Manager,2017-07-24 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2016/03/Channel-Management-Features-to-Choose-the-Right-Hotel-Channel-Manager.webp,4
Managing Hotel Guest Sentiment and Online Presence to Create Revenue Centric Culture,2017-07-19 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Business-Man-Select-Happy-156570752-2800x1400-scaled.jpg,4
"Hoteliers, You Need a Channel Manager with an Edge to Stand out from Competition",2017-07-18 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Distribution-900x450.jpg,3
Blockchain and its potential to upend the travel industry,2017-07-17 00:00:00,,3
"Hoteliers, Learn How to Create A Revenue Centric Culture in Your Hotel",2017-07-10 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Increase-Sales-Revenue-66983953-765x382-764x382-1.jpg,4
"Hoteliers, Learn About The Growing Importance of Hotel Online Reputation Management",2017-07-04 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Reputation-Management-145495634-2800x1400-scaled.jpg,4
How to Make Restaurant’s Online Reputation a Secret Sauce in Enhancing your Hotel Brand?,2017-06-28 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/restaurant_online_repuptation2-870x435.jpg,4
Engaging Travelers Through Social Media Can Reap Umpteen Benefits for Hotels,2017-06-19 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/hotel-social-media-960x480.jpg,4
Approach For A Balanced Hotel Distribution Strategy - Learn Why Hotels Should Adopt It,2017-06-14 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/channelmanager-1094x547.png,2
9 Tips to Build a Hotel’s Facebook Strategy & Improve Guest Experience,2017-06-06 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/facebook_bannerImg-764x382.jpg,3
Top Trends: Millennial Travelers & the Hospitality Sector,2017-05-30 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/4FA1CA06CC244CDA241A54F378ACCCBFD4056C5D0D5865A59Fpimgpsh_fullsize_distr-764x382.jpg,3
Evolving Role Of Hotel Revenue Manager - Part 4,2017-05-26 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/blog_img-764x382.jpg,2
The Evolving Role of Revenue Managers - Part 3,2017-05-24 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Competitive-Edge-119382113-2800x1400-scaled.jpg,3
Good translation key to staying in global marketplace,2017-05-24 00:00:00,,3
The Evolving Role Of Hotel Revenue Managers – Part 2,2017-05-17 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-165382157-2800x1400-scaled.jpg,3
How Your Hotel distribution & Online Reputation Strategy is key to RevPAR Management,2017-05-15 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-184358374-3000x1500-scaled.jpg,3
The Evolving Role of Hotel Revenue Managers - Part 1,2017-05-10 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Finance-Report-Concept-Flat-S-124822064-3000x1500-scaled.jpg,3
5 Effective Ways Hotels Could Conduct Guest Surveys and Loyalty Programs,2017-05-02 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Business-Man-Select-Happy-156570752-2800x1400-scaled.jpg,3
"Hoteliers, Are Vacation Rentals Eating Your Lunch?",2017-04-26 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2017/04/vacation-rental_airbnb-1428x714-1024x512-1.jpg,3
Abbreviations are not a content strategy,2017-04-24 00:00:00,,3
The Future of Hotel Revenue Management – BOTs or Humans?,2017-04-18 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/artificial-intelligence-risk-reward-now-labs-2088x1044.jpg,3
"Hoteliers, Learn How to Overcome the Challenges in Online Reputation Management",2017-04-14 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Business-Or-Marketing-Concept-181728700-1-617x308.jpg,3
Managing Seasonal Market Changes to Ensure your Hotel Stays on Top - Part 4,2017-04-13 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Seasonality-356x178.png,4
Managing Seasonal Market Changes to Ensure your Hotel Stays on Top - Part 3,2017-04-11 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Competitive-Advantage-Concept-118415714-2750x1375-scaled.jpg,3
Managing Seasonal Market Changes to Ensure your Hotel Stays on Top - Part 2,2017-04-07 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Businessman-Hand-Drawing-Sales-118618487-3800x1900-scaled.jpg,4
Solving the hospitality industry’s ‘content conundrum’,2017-04-03 00:00:00,,2
Managing Seasonal Market Changes to Ensure your Hotel Stays on Top - Part 1,2017-04-03 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-153294449-3000x1500-scaled.jpg,3
"Hoteliers, Beat the Competition and Be The Market Leaders By Adopting Automation",2017-03-27 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/automation-764x382-764x382.jpg,2
How Can Hotels Use Google to Maximise their Online Presence?,2017-03-17 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/google_banner_img-764x382.jpg,2
Revenue Management & Marketing Automation can Help Independent Hotels Stay Ahead,2017-03-14 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Action-Plan-Action-Plan-Str-159437243-2800x1400-scaled.jpg,4
Big Data Challenge,2017-03-08 00:00:00,,4
"Hoteliers, Design Your Revenue Management Strategy in Pre-Opening Stage",2017-03-02 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-133294829-2800x1400-scaled.jpg,4
"Hoteliers, Keep a Track of Events and Holidays To Increase your Revenue Many Folds",2017-02-20 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Calendar-Note-Schedule-Memo-Ma-148425554-2800x1400-scaled.jpg,3
3 Effective Hotel Pricing Strategy Can Boost Your Hotel Revenue,2017-02-13 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Pricing-Strategy-141013019-2800x1400-scaled.jpg,5
How to Manage Hotel's Online Reviews & Guest Experience,2017-02-02 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/hotel-reviews-760x380.jpg,3
Why Should Hotels Pay Special Attention to Demand Forecasting?,2017-01-25 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/hotelier-demand-forecasting-762x381.jpg,3
"The Brilliant Hotelier: Face to face with Deanna Jayasundera from Theme Resorts and Spas, Sri Lanka",2017-01-16 00:00:00,,3
RateGain’s Top 12 Blogs of 2016,2017-01-03 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Final-White-3-800x400.png,4
Managing Real-Time Room Inventories Across Multiple OTAs,2016-12-27 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/otas-versus-branddotcom-1740x870.png,2
"The Brilliant Hotelier: Face 2 Face with Ria Roberto, the Director of Revenue Management at Kenz Hotel Management, UAE",2016-12-19 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/al-manzel-3-1024x763-1024x512.jpg,2
Be the Revenue Management Hero of your Hotel,2016-11-28 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/rev_hero_img-472x236.jpg,4
"Hotels, Let’s Go Direct!",2016-11-23 00:00:00,,4
Tips to Build Customer Loyalty for Your Restaurant,2016-11-21 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/restaurant-948x474.jpg,4
"Systems Reliability, A Necessity for Hotel Operations: Part 2",2016-11-18 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Summer-Vacation-And-Online-Boo-98043824-1-300x141-282x141.jpg,4
Is Your Hotel United by Goals but Divided by Systems?,2016-11-16 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/sdf-740x370.jpg,4
"The Brilliant Hotelier: Face 2 Face with I Nyoman Astama, General Manager of the Bali Niksoma Boutique Beach Resort",2016-11-15 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bali-niksoma2-1024x544-1024x512.jpg,4
"Systems Reliability, A Necessity for Hotel Operations: Part 1",2016-11-11 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Novotel_Muenchen_M_3050027c-460x230.jpg,3
Is your Hotel Website Ready for Google's Latest Mobile Updates,2016-11-08 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Google-update-mobile-friendly-850x425.png,3
Optimize Your Hotel’s SEO and Mobile Strategy,2016-11-03 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-130275857-900x450.jpg,4
"The Brilliant Hotelier: Face 2 Face with Stavros Drakou, Director at Cyprotels Hotels and Resorts, Cyprus",2016-11-02 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/cypro-900x450.png,1
What’s spookier than Halloween for Hoteliers?,2016-10-26 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/pumpkins-3-849x424.jpg,2
Tapping the phenomenal potential of the Asia Pacific region,2016-10-10 00:00:00,,2
"The Brilliant Hotelier: Face 2 Face with Trisna Widia, Marketing & E-Commerce Manager, Prime Plaza Hotels and Resorts, Indonesia",2016-10-06 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/PPHotels-768x1024-768x384.jpg,2
How to Increase Hotel Direct Bookings? Don’t Ignore the Role of a Booking Engine,2016-09-26 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/drive-direct-bookings-1024x512-1024x512.jpg,2
Weary of Disruption? 5 Simple Steps to Disrupt the Disruptions in the Rapidly Changing Hospitality Industry,2016-09-21 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Disruption3-420x210.jpg,2
Disruption in the Hotel Industry and Changing Face of the Global Travel Market,2016-09-16 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/fdg-440x220.jpg,2
"The Brilliant Hotelier: Tête-à-Tête with Richard Lewis, the CEO of Landmark Hotels, Dubai",2016-09-15 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/df-1430x715.jpg,3
The fast-changing world of hospitality distribution,2016-09-12 00:00:00,,3
"Hotels, Are You Prepared for Digital Detox Travelers?",2016-09-06 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/No-wifi-image-568x284.jpg,4
"The Brilliant Hotelier: Face 2 Face with the Revenue Director at J5 Rimal Hotel Apartments, Dubai",2016-09-02 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/J5-Rimal-900x450.jpg,4
How Hotels of Tomorrow are Improving Guest Experience with Technology?,2016-09-01 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/fg-584x292.jpg,4
Sharing economy and alternative lodging offer great opportunities,2016-08-29 00:00:00,,4
How can Hotels Generate More Revenue from Customer Loyalty - Part II,2016-08-25 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/make-hotel-revenue-customer-loyalty-1430x715.jpg,3
How can Hotels Generate More Revenue from Customer Loyalty - Part I,2016-08-19 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/expert-1718x859.jpg,3
Travel agents: a re-emerging force in hospitality distribution,2016-08-15 00:00:00,,3
5 Things About Hotel Revenue Management Your Boss Wants to Know – Part II,2016-07-28 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/blog-900x450.jpg,2
Pikachu Conjures his Pokemon Friends for Increasing Hotel Revenues,2016-07-26 00:00:00,,3
The sensible economics of 'one to many',2016-07-26 00:00:00,,3
5 Things About Hotel Revenue Management Your Boss Wants to Know - Part I,2016-07-22 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Increase-Sales-Revenue-66983953-765x382-764x382-1.jpg,3
"Hotels, Improve your Online Distribution Strategy with Six Simple Tips",2016-07-12 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/channelmanager-1094x547.png,3
How to Ensure the Demand Generated is Translated into Increased Revenues?,2016-07-11 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/hotel-revenue-management-system-900x450.jpg,3
"Brexit: The Impact on Travel and Tourism Industry, Now and Later",2016-06-27 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Brexit-900x450.jpg,3
Create a new chapter in the relationship between Your Hotel & Guests with Chat Tools,2016-06-21 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/guest-satisfaction-900x450.jpg,3
Effective Ways to Measure & Generate Demand – Part V,2016-06-19 00:00:00,,2
Effective Ways to Measure & Generate Demand – Part IV,2016-06-17 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Online-Guest-Reviews-hotels-900x450.jpg,2
Effective Ways to Measure & Generate Demand - Part II,2016-06-15 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/hotel-demand-900x450.jpg,3
Effective Ways to Measure & Generate Demand – Part III,2016-06-15 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Way-connection-or-Common-Pool-Inventory-963x481.png,4
Effective Ways to Measure and Generate Demand - Part I,2016-05-17 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/rate-intelligence-900x450.jpg,4
8 Top Tips to Choose the Right Hotel Channel Manager,2016-05-03 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2016/03/Channel-Management-Top-Tips-to-Choose-the-Right-Hotel-Channel-Manager.webp,4
Comparing and Contrasting Industry Problems with Revenue Optimisation,2016-04-27 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Rev1-699x349.jpg,4
"Making Cents of RevGain: An Interview With the Revenue Manager at St. George Lycabettus Hotel, Greece",2016-04-20 00:00:00,,5
Tapping the potential of emerging markets,2016-04-19 00:00:00,,4
"Unity for Revenue Management: An Interview With the Revenue Analyst at The Manila Hotel, Philippines",2016-04-14 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Louie-Reyes.jpg,5
How to Choose the Right Rate Optimisation Tool for Your Hotel?,2016-04-06 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/rate-900x450.jpg,5
New partnerships underscore benefits of DHISCO’s ‘direct-to-many’ solutions,2016-04-04 00:00:00,,3
Airbnb: An Alternate Lodging Threat to Hotels?,2016-03-21 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/london-e2-678x339.jpg,4
21 Points to Consider while Buying a Rate Shopping Tool for Your Hotel,2016-03-09 00:00:00,,4
Did You Know? It’s critical to Push Rates along with Occupancy,2016-02-19 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/shutterstock_828033041-300x150.jpg,4
Hotel Demand Forecasting: Top 3 Ways Hoteliers Can Leverage this Strategic Management Tool,2016-02-12 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/room-forecasting-1216x608.jpg,4
7 Quick Tips For Your Hotel Pre-Opening In 2017,2016-02-12 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/dfs-1024x683-1024x512.jpg,4
Zika virus outbreak:  Is tourism industry in Central and South America on risk?,2016-02-08 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Zika-586x293.png,4
How to make 35% more revenue? Tap the power of Scientific Pricing,2016-01-27 00:00:00,,3
Want to Maximize Your Hotel Revenue? Get Your Room Forecast Accurate ASAP,2016-01-08 00:00:00,,3
9 Undeniable Advantages of Hotel Room Forecasting,2016-01-03 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/business-ohot-762x381.jpg,4
Golden Rules to Make the Most of Your Hotel’s Facebook Page,2015-12-15 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/hotel-social-media-960x480.jpg,3
DHISCO’s big data challenge,2015-12-10 00:00:00,,2
A Revenue Management mistake that you need to avoid today,2015-10-23 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/comp-sets-838x419.jpg,2
The UK RevPAR Growth Story: Promises and Challenges,2015-10-19 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/london-e2-678x339-1.jpg,2
August 2015: Parity Performance. Where Does Your City Stand? – Latin America,2015-09-28 00:00:00,,2
Introducing BrandGain Restaurant Module,2015-09-18 00:00:00,,2
"Q&A with new DHISCO CEO Toni Portmann, on taking Pegasus beyond the hotel switch",2015-09-16 00:00:00,,2
Revenue optimisation love story: Grandhotel Zvon  achieves 34% growth in revenue with scientific pricing,2015-09-16 00:00:00,,2
Scientific pricing is no longer the Lamborghini you can never have.,2015-09-14 00:00:00,,3
"As other hotel distribution fees rise, DHISCO represents less than 1% of booking costs",2015-08-05 00:00:00,,2
UNT Big Data Challenge,2015-07-21 00:00:00,,3
How to improve your hotel's online reputation using a 100 year old mathematics principle,2015-07-16 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/pareto-e-700x350.jpg,4
Total Pricing,2015-07-13 00:00:00,,2
Update from HEDNA Barcelona: Forecast is sunny,2015-06-12 00:00:00,,2
RevPar Growth in Europe: The top three cities,2015-06-04 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/europe-revpar-growth_rategain-700x350.png,2
The news for the hotel industry just keeps getting better,2015-05-19 00:00:00,,2
Three important elements your Revenue Management system is missing,2015-04-29 00:00:00,https://rategaincom.wpenginepowered.com/wp-content/uploads/2015/04/11-elements-blog.jpg,3
5 ways to Maximize Hotel Revenues in the Era of Mobile Bookings,2015-04-21 00:00:00,,4
Will airbnb disrupt the hotel business or just play on the sidelines?,2015-04-14 00:00:00,,4
3 Questions RateGain will Answer for you at WTM Latin America,2015-03-23 00:00:00,,4
5 Key Highlights of Super Successful RateGain’s Hotel Revenue Summit 2015 Jakarta,2015-03-19 00:00:00,,3
Reviews and Ratings: A simple way to use them to support your transient pricing strategy,2015-03-10 00:00:00,,3
ITB Berlin: 5 Steps to Making Your Visit a Success,2015-02-25 00:00:00,,3
Accor Hotels Partners with RateGain for its Rate Shopping Solution Integration,2015-02-23 00:00:00,,2
RateGain Bags Top Honour at The 2nd Inc. India Innovative100 Conference and Awards Gala,2015-02-19 00:00:00,,2
3 Reasons to visit RateGain at ITB Berlin,2015-02-12 00:00:00,,1
Top 3 Tips to Price Your Hotel Rooms Right in 2015,2015-02-12 00:00:00,,2
Europe's Outlook for 2015: What it means for your Hotel,2015-02-09 00:00:00,,5
"RateGain Announces Merril Yu and Sunish Sadasivan as Hotel Revenue Summit, Manila Keynote Speakers",2015-02-06 00:00:00,,5
"Join RateGain at Hotel Revenue Summit, Manila on February 12th, 2015",2015-02-04 00:00:00,,5
